,img_id,corruption,algo,clipping,latent,epsilon,path,filename,timestamp,psnr_to_target,lpips_to_target
22,13940,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13940/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,15.034931182861328,0.3469669222831726
23,13940,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13940/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,15.059121131896973,0.38096076250076294
24,14568,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/14568/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,18.92950439453125,0.195442795753479
25,14568,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/14568/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,19.150815963745117,0.20993353426456451
26,14568,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/14568/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,18.402694702148438,0.22641286253929138
27,1669,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,18.37554168701172,0.33758220076560974
28,1669,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,17.765323638916016,0.3425922989845276
29,1669,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,17.75231170654297,0.3528255820274353
30,17461,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/17461/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,16.55548858642578,0.22835607826709747
31,17461,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/17461/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,16.523338317871094,0.235548734664917
32,17461,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/17461/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,15.982644081115723,0.2583853304386139
33,18191,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18191/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,19.039152145385742,0.16111570596694946
34,18191,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18191/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,18.447481155395508,0.1915578544139862
35,18191,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18191/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,18.327970504760742,0.1993548572063446
36,18283,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18283/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,18.05017852783203,0.1474117636680603
37,18283,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18283/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,17.937612533569336,0.15878459811210632
38,18283,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18283/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,17.661069869995117,0.1723422408103943
39,18578,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18578/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,16.626609802246094,0.2520787715911865
40,18578,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18578/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,16.435653686523438,0.26102015376091003
41,18578,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18578/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,16.21187973022461,0.3058358430862427
42,19849,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/19849/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,14.842178344726562,0.16759762167930603
43,19849,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/19849/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,14.266119956970215,0.23001216351985931
44,19849,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/19849/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,13.77380084991455,0.31434303522109985
45,21118,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/21118/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,15.430904388427734,0.23199345171451569
46,21118,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/21118/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,14.953453063964844,0.28261861205101013
47,21118,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/21118/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,14.622056007385254,0.3698734939098358
48,23811,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,15.916831970214844,0.14588677883148193
49,23811,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,15.82945728302002,0.15601763129234314
50,23811,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,15.516115188598633,0.2260047197341919
51,24152,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24152/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,17.263641357421875,0.2909061312675476
52,24152,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24152/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,17.31926918029785,0.3017350137233734
53,24152,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24152/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,16.961166381835938,0.31153127551078796
54,24678,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24678/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,15.419451713562012,0.17143654823303223
55,24678,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24678/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,15.591591835021973,0.1938454806804657
56,24678,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24678/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,15.381784439086914,0.19220678508281708
57,25276,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/25276/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,16.783905029296875,0.2582263648509979
58,25276,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/25276/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,16.67384910583496,0.25872525572776794
59,25276,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/25276/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,15.784199714660645,0.24698090553283691
60,27052,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/27052/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,17.19182777404785,0.2315097451210022
61,27052,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/27052/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,16.677993774414062,0.2746243178844452
62,27052,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/27052/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,16.332956314086914,0.27258139848709106
63,28203,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28203/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,16.13898468017578,0.192177414894104
64,28203,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28203/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,15.660892486572266,0.20665809512138367
65,28203,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28203/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,15.520968437194824,0.24326583743095398
66,28465,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28465/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,15.295184135437012,0.1804848313331604
67,28465,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28465/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,14.903221130371094,0.19782015681266785
68,28465,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28465/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,14.85111141204834,0.255018025636673
69,28500,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28500/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,16.305124282836914,0.19269461929798126
70,28500,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28500/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,16.334470748901367,0.2003793865442276
71,28500,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28500/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,15.45427417755127,0.25532814860343933
72,3327,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,18.67463493347168,0.2106972336769104
73,3327,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,19.00110626220703,0.21776697039604187
74,3327,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,19.05348014831543,0.24190965294837952
75,4581,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/4581/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,16.316802978515625,0.3287736773490906
76,4581,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/4581/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,16.097524642944336,0.3298969268798828
77,4581,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/4581/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,16.2054443359375,0.3196128010749817
78,491,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/491/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,17.56062126159668,0.2654496729373932
79,491,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/491/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,17.339210510253906,0.33950352668762207
80,491,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/491/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,17.68191146850586,0.3643724322319031
81,5325,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5325/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,18.07538414001465,0.24860593676567078
82,5325,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5325/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,18.45929718017578,0.2527899444103241
83,5325,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5325/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,17.704328536987305,0.2950604259967804
84,5365,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5365/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,19.047712326049805,0.2464885264635086
85,5365,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5365/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,19.41960334777832,0.24715135991573334
86,5365,voronoi_noise,ode,clipped,200,0.001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5365/ode/non_clipped/200_0.001_0.png,200_0.001_0.png,2024-05-22_19-58,18.87742805480957,0.23237916827201843
87,8404,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/8404/ode/non_clipped/200_0.0001_0.png,200_0.0001_0.png,2024-05-22_19-58,15.396771430969238,0.17976492643356323
88,8404,voronoi_noise,ode,clipped,200,0.0001,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/8404/ode/non_clipped/200_0.000316228_0.png,200_0.000316228_0.png,2024-05-22_19-58,15.545022010803223,0.18589286506175995
