,path,corruption,img_id,filename,algo,clipping,timestamp,latent,epsilon,psnr_to_target,lpips_to_target
94,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/4581/ode/non_clipped/200_0.0001_0.png,voronoi_noise,4581,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.316802978515625,0.3287736773490906
95,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/4581/ode/non_clipped/200_0.001_0.png,voronoi_noise,4581,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,16.2054443359375,0.3196128010749817
96,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/original.png,voronoi_noise,1669,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
97,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/corrupted.png,voronoi_noise,1669,corrupted.png,none,none,2024-05-22_19-58,none,,18.787670135498047,0.21180744469165802
98,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,1669,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,18.136930465698242,0.3509518504142761
99,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,1669,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,17.765323638916016,0.3425922989845276
100,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/ode/non_clipped/200_0.0001_0.png,voronoi_noise,1669,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,18.37554168701172,0.33758220076560974
101,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/ode/non_clipped/200_0.001_0.png,voronoi_noise,1669,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,17.75231170654297,0.3528255820274353
102,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/original.png,voronoi_noise,23811,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
103,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/corrupted.png,voronoi_noise,23811,corrupted.png,none,none,2024-05-22_19-58,none,,16.414199829101562,0.049217917025089264
104,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,23811,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,15.803878784179688,0.15012472867965698
105,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,23811,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,15.82945728302002,0.15601763129234314
106,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/ode/non_clipped/200_0.0001_0.png,voronoi_noise,23811,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,15.916831970214844,0.14588677883148193
107,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/ode/non_clipped/200_0.001_0.png,voronoi_noise,23811,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,15.516115188598633,0.2260047197341919
108,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13891/original.png,voronoi_noise,13891,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
109,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13891/corrupted.png,voronoi_noise,13891,corrupted.png,none,none,2024-05-22_19-58,none,,16.988130569458008,0.12520384788513184
110,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13891/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,13891,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,16.609636306762695,0.23192256689071655
111,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13891/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,13891,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.867258071899414,0.2232658565044403
112,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13891/ode/non_clipped/200_0.0001_0.png,voronoi_noise,13891,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.82808494567871,0.1937868893146515
113,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13891/ode/non_clipped/200_0.001_0.png,voronoi_noise,13891,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,16.683168411254883,0.2530837059020996
114,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/original.png,voronoi_noise,3327,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
115,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/corrupted.png,voronoi_noise,3327,corrupted.png,none,none,2024-05-22_19-58,none,,18.868263244628906,0.18228167295455933
116,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,3327,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,18.554039001464844,0.3263808786869049
117,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,3327,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,18.67463493347168,0.2106972336769104
118,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/ode/non_clipped/200_0.0001_0.png,voronoi_noise,3327,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,19.00110626220703,0.21776697039604187
119,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/ode/non_clipped/200_0.001_0.png,voronoi_noise,3327,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,19.05348014831543,0.24190965294837952
120,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28500/original.png,voronoi_noise,28500,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
121,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28500/corrupted.png,voronoi_noise,28500,corrupted.png,none,none,2024-05-22_19-58,none,,16.33633804321289,0.22465035319328308
122,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28500/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,28500,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,16.052261352539062,0.14540988206863403
123,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28500/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,28500,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.305124282836914,0.19269461929798126
124,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28500/ode/non_clipped/200_0.0001_0.png,voronoi_noise,28500,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.334470748901367,0.2003793865442276
125,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28500/ode/non_clipped/200_0.001_0.png,voronoi_noise,28500,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,15.45427417755127,0.25532814860343933
126,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13685/original.png,voronoi_noise,13685,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
127,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13685/corrupted.png,voronoi_noise,13685,corrupted.png,none,none,2024-05-22_19-58,none,,16.71236801147461,0.25855016708374023
128,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13685/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,13685,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,16.398014068603516,0.27360159158706665
129,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13685/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,13685,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.404617309570312,0.18641288578510284
130,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13685/ode/non_clipped/200_0.0001_0.png,voronoi_noise,13685,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.71092414855957,0.23190899193286896
131,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13685/ode/non_clipped/200_0.001_0.png,voronoi_noise,13685,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,15.960575103759766,0.22219261527061462
132,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28203/original.png,voronoi_noise,28203,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
133,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28203/corrupted.png,voronoi_noise,28203,corrupted.png,none,none,2024-05-22_19-58,none,,16.35662078857422,0.08220583200454712
134,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28203/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,28203,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,16.120250701904297,0.17510244250297546
135,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28203/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,28203,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,15.660892486572266,0.20665809512138367
136,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28203/ode/non_clipped/200_0.0001_0.png,voronoi_noise,28203,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.13898468017578,0.192177414894104
137,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28203/ode/non_clipped/200_0.001_0.png,voronoi_noise,28203,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,15.520968437194824,0.24326583743095398
138,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10536/original.png,voronoi_noise,10536,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
139,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10536/corrupted.png,voronoi_noise,10536,corrupted.png,none,none,2024-05-22_19-58,none,,15.995025634765625,0.1075659841299057
140,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10536/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,10536,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,15.452991485595703,0.20357266068458557
141,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10536/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,10536,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,15.33635425567627,0.2182484269142151
142,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10536/ode/non_clipped/200_0.0001_0.png,voronoi_noise,10536,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,15.546588897705078,0.21848458051681519
143,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10536/ode/non_clipped/200_0.001_0.png,voronoi_noise,10536,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,14.861339569091797,0.29912322759628296
144,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/9356/original.png,voronoi_noise,9356,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
145,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/9356/corrupted.png,voronoi_noise,9356,corrupted.png,none,none,2024-05-22_19-58,none,,16.9168643951416,0.23461240530014038
146,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/9356/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,9356,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,16.662080764770508,0.33373352885246277
147,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/9356/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,9356,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.309803009033203,0.2474343478679657
148,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/9356/ode/non_clipped/200_0.0001_0.png,voronoi_noise,9356,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.847679138183594,0.22815090417861938
149,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/9356/ode/non_clipped/200_0.001_0.png,voronoi_noise,9356,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,16.5566463470459,0.299103319644928
150,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/25276/original.png,voronoi_noise,25276,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
151,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/25276/corrupted.png,voronoi_noise,25276,corrupted.png,none,none,2024-05-22_19-58,none,,16.950902938842773,0.15531045198440552
152,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/25276/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,25276,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,17.964859008789062,0.20680180191993713
153,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/25276/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,25276,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.67384910583496,0.25872525572776794
154,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/25276/ode/non_clipped/200_0.0001_0.png,voronoi_noise,25276,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.783905029296875,0.2582263648509979
155,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/25276/ode/non_clipped/200_0.001_0.png,voronoi_noise,25276,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,15.784199714660645,0.24698090553283691
156,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28465/original.png,voronoi_noise,28465,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
157,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28465/corrupted.png,voronoi_noise,28465,corrupted.png,none,none,2024-05-22_19-58,none,,15.6366548538208,0.09428603202104568
158,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28465/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,28465,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,15.476017951965332,0.2192477285861969
159,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28465/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,28465,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,14.903221130371094,0.19782015681266785
160,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28465/ode/non_clipped/200_0.0001_0.png,voronoi_noise,28465,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,15.295184135437012,0.1804848313331604
161,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/28465/ode/non_clipped/200_0.001_0.png,voronoi_noise,28465,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,14.85111141204834,0.255018025636673
162,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5365/original.png,voronoi_noise,5365,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
163,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5365/corrupted.png,voronoi_noise,5365,corrupted.png,none,none,2024-05-22_19-58,none,,19.464826583862305,0.13476520776748657
164,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5365/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,5365,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,18.93803596496582,0.29470521211624146
165,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5365/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,5365,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,19.41960334777832,0.24715135991573334
166,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5365/ode/non_clipped/200_0.0001_0.png,voronoi_noise,5365,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,19.047712326049805,0.2464885264635086
167,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5365/ode/non_clipped/200_0.001_0.png,voronoi_noise,5365,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,18.87742805480957,0.23237916827201843
168,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10567/original.png,voronoi_noise,10567,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
169,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10567/corrupted.png,voronoi_noise,10567,corrupted.png,none,none,2024-05-22_19-58,none,,17.50551986694336,0.350857675075531
170,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10567/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,10567,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,18.035686492919922,0.3143143355846405
171,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10567/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,10567,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,17.806211471557617,0.2583310902118683
172,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10567/ode/non_clipped/200_0.0001_0.png,voronoi_noise,10567,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,17.88668441772461,0.2566445767879486
173,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10567/ode/non_clipped/200_0.001_0.png,voronoi_noise,10567,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,17.69121742248535,0.2612016201019287
174,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/491/original.png,voronoi_noise,491,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
175,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/491/corrupted.png,voronoi_noise,491,corrupted.png,none,none,2024-05-22_19-58,none,,17.93992805480957,0.17140406370162964
176,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/491/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,491,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,18.35016441345215,0.3357968330383301
177,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/491/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,491,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,17.339210510253906,0.33950352668762207
178,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/491/ode/non_clipped/200_0.0001_0.png,voronoi_noise,491,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,17.56062126159668,0.2654496729373932
179,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/491/ode/non_clipped/200_0.001_0.png,voronoi_noise,491,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,17.68191146850586,0.3643724322319031
180,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5325/original.png,voronoi_noise,5325,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
181,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5325/corrupted.png,voronoi_noise,5325,corrupted.png,none,none,2024-05-22_19-58,none,,18.596044540405273,0.1526585817337036
182,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5325/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,5325,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,18.185400009155273,0.289963036775589
183,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5325/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,5325,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,18.07538414001465,0.24860593676567078
184,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5325/ode/non_clipped/200_0.0001_0.png,voronoi_noise,5325,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,18.45929718017578,0.2527899444103241
185,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/5325/ode/non_clipped/200_0.001_0.png,voronoi_noise,5325,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,17.704328536987305,0.2950604259967804
186,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/12798/original.png,voronoi_noise,12798,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
187,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/12798/corrupted.png,voronoi_noise,12798,corrupted.png,none,none,2024-05-22_19-58,none,,15.903558731079102,0.12580730020999908
188,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/12798/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,12798,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,15.109579086303711,0.2573148310184479
189,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/12798/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,12798,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,15.427742958068848,0.207425057888031
