,img_id,corruption,algo,clipping,path,filename,timestamp,latent,epsilon,psnr_to_target,lpips_to_target
38,24152,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24152/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,18.999462127685547,0.1370726078748703
42,9074,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/9074/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
43,9074,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/9074/corrupted.png,corrupted.png,2024-05-22_19-58,none,,18.98194694519043,0.22542934119701385
44,9074,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/9074/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,18.68092918395996,0.3856070935726166
48,19849,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/19849/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
49,19849,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/19849/corrupted.png,corrupted.png,2024-05-22_19-58,none,,15.278804779052734,0.08241939544677734
50,19849,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/19849/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,14.601881980895996,0.198506698012352
54,24678,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24678/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
55,24678,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24678/corrupted.png,corrupted.png,2024-05-22_19-58,none,,15.809372901916504,0.1677710860967636
56,24678,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/24678/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,15.571288108825684,0.21231579780578613
60,11087,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/11087/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
61,11087,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/11087/corrupted.png,corrupted.png,2024-05-22_19-58,none,,16.837995529174805,0.10558916628360748
62,11087,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/11087/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,16.610898971557617,0.1729467511177063
66,18191,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18191/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
67,18191,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18191/corrupted.png,corrupted.png,2024-05-22_19-58,none,,19.322900772094727,0.11426181346178055
68,18191,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/18191/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,18.590055465698242,0.2758115231990814
72,27052,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/27052/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
73,27052,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/27052/corrupted.png,corrupted.png,2024-05-22_19-58,none,,17.163476943969727,0.179841086268425
74,27052,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/27052/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,17.109378814697266,0.2368822544813156
78,21118,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/21118/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
79,21118,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/21118/corrupted.png,corrupted.png,2024-05-22_19-58,none,,16.45888328552246,0.10416136682033539
80,21118,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/21118/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,15.918167114257812,0.21398122608661652
84,17461,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/17461/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
85,17461,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/17461/corrupted.png,corrupted.png,2024-05-22_19-58,none,,17.11783218383789,0.18891668319702148
86,17461,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/17461/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,16.5694522857666,0.23646467924118042
90,4581,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/4581/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
